student_id,post_time,platform,text_content,emotion_label,tokenized_text
S000225,2025-11-27 12:22:00,树洞,周末打算去超市买点日用品。 希望明天会更好,neutral,周末打算去超市买点日用品 希望明天会更好
S000226,2025-09-02 21:11:00,匿名留言板,被同学误会了，解释也没人听... #今天,negative,被同学误会了 解释也没人听
S000226,2025-09-25 14:00:00,匿名留言板,今天天气真好，心情也很棒！ #日常,positive,今天天气真好 心情也很棒
S000226,2025-10-12 10:13:00,校园论坛,连续几天失眠，白天没精神。 #校园生活,negative,连续几天失眠 白天没精神
S000226,2025-10-19 19:22:00,校园论坛,今天感觉好累，什么都不想做。,negative,今天感觉好累 什么都不想做
S000226,2025-11-23 20:04:00,校园论坛,最近总是莫名的焦虑不安。 给自己加油！,negative,最近总是莫名的焦虑不安 给自己加油
S000226,2025-11-28 04:41:00,校园论坛,明天早八有课，要定闹钟了。 #记录,neutral,明天早八有课 要定闹钟了
S000227,2025-09-09 04:16:00,匿名留言板,今天作业不多，可以早点休息。 分享给大家~,neutral,今天作业不多 可以早点休息 分享给大家
S000227,2025-09-29 07:31:00,校园论坛,食堂今天的菜色和昨天差不多。 #日常,neutral,食堂今天的菜色和昨天差不多
S000227,2025-10-06 18:32:00,匿名留言板,感觉和周围的人格格不入。,negative,感觉和周围的人格格不入
S000227,2025-11-12 21:43:00,匿名留言板,天气预报说明天会下雨，记得带伞。,neutral,天气预报说明天会下雨 记得带伞
S000227,2025-11-30 11:12:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 给自己加油！,positive,和新同学认识聊得很愉快 交到了新朋友 给自己加油
S000227,2025-11-30 22:38:00,校园论坛,周末和室友一起去看了电影，很放松！ 给自己加油！,positive,周末和室友一起去看了电影 很放松 给自己加油
S000228,2025-09-01 12:12:00,树洞,今天摔了一跤，膝盖好疼...,negative,今天摔了一跤 膝盖好疼
S000228,2025-09-06 23:14:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive,收到了好朋友的礼物 感动 分享给大家
S000228,2025-09-29 22:27:00,校园论坛,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000228,2025-10-06 06:54:00,校园论坛,电脑风扇声音很大，该清灰了。 希望明天会更好,neutral,电脑风扇声音很大 该清灰了 希望明天会更好
S000228,2025-10-23 08:07:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 #记录,neutral,今天食堂推出了新菜品 排队的人很多
S000228,2025-11-11 14:00:00,校园论坛,食堂今天的菜色和昨天差不多。 #校园生活,neutral,食堂今天的菜色和昨天差不多
S000229,2025-09-04 18:51:00,校园论坛,快递到了，要去菜鸟驿站取。 #日常,neutral,快递到了 要去菜鸟驿站取
S000229,2025-09-10 19:39:00,校园论坛,感觉好孤独，没有人理解我... 给自己加油！,negative,感觉好孤独 没有人理解我 给自己加油
S000229,2025-09-16 02:03:00,树洞,下节课换到了更大的教室。 #校园生活,neutral,下节课换到了更大的教室
S000229,2025-10-10 02:40:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 #记录,neutral,今天上了三节课 分别是高数 英语和体育
S000229,2025-10-31 07:21:00,匿名留言板,快递到了，要去菜鸟驿站取。 分享给大家~,neutral,快递到了 要去菜鸟驿站取 分享给大家
S000229,2025-11-28 02:50:00,校园论坛,今天尝试了一道新菜，很成功！,positive,今天尝试了一道新菜 很成功
S000230,2025-09-25 18:08:00,校园论坛,下个月有英语四级考试，要开始准备了。 #校园生活,neutral,下个月有英语四级考试 要开始准备了
S000230,2025-10-19 12:06:00,树洞,手机内存不够了，需要清理一下。,neutral,手机内存不够了 需要清理一下
S000230,2025-11-15 06:06:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 加油！,positive,和新同学认识聊得很愉快 交到了新朋友 加油
S000230,2025-11-19 03:21:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 #记录,neutral,今天上了三节课 分别是高数 英语和体育
S000230,2025-11-20 13:04:00,校园论坛,考试终于结束了，感觉发挥得不错！ 分享给大家~,positive,考试终于结束了 感觉发挥得不错 分享给大家
S000230,2025-11-24 19:00:00,树洞,最近总是莫名的焦虑不安。 #今天,negative,最近总是莫名的焦虑不安
S000231,2025-09-02 16:37:00,校园论坛,这周生活费还剩一半，需要省着点花。,neutral,这周生活费还剩一半 需要省着点花
S000231,2025-09-09 10:12:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。 希望明天会更好,neutral,今天食堂推出了新菜品 排队的人很多 希望明天会更好
S000231,2025-11-09 04:09:00,校园论坛,连续几天失眠，白天没精神。 #校园生活,negative,连续几天失眠 白天没精神
S000231,2025-11-11 01:27:00,树洞,感觉自己什么都做不好，好失败... 给自己加油！,negative,感觉自己什么都做不好 好失败 给自己加油
S000231,2025-11-14 13:32:00,匿名留言板,室友今天生日，准备买个蛋糕。 #日常,neutral,室友今天生日 准备买个蛋糕
S000231,2025-11-19 14:11:00,校园论坛,考试终于结束了，感觉发挥得不错！,positive,考试终于结束了 感觉发挥得不错
S000232,2025-09-10 11:01:00,校园论坛,对未来很迷茫，不知道该怎么办。 #日常,negative,对未来很迷茫 不知道该怎么办
S000232,2025-09-30 14:39:00,匿名留言板,小组项目进展顺利，大家配合得很好。 加油！,positive,小组项目进展顺利 大家配合得很好 加油
S000232,2025-10-13 23:24:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive,今天上课老师讲的内容很有趣 学到了很多新知识
S000232,2025-10-29 01:31:00,校园论坛,今天天气真好，心情也很棒！ 给自己加油！,positive,今天天气真好 心情也很棒 给自己加油
S000232,2025-11-14 18:21:00,校园论坛,手机内存不够了，需要清理一下。 #校园生活,neutral,手机内存不够了 需要清理一下
S000232,2025-11-20 18:58:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000233,2025-09-17 06:12:00,匿名留言板,生活费快花完了，又不好意思向家里要... #校园生活,negative,生活费快花完了 又不好意思向家里要
S000233,2025-10-02 05:12:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000233,2025-10-07 05:14:00,树洞,天气预报说明天会下雨，记得带伞。 #校园生活,neutral,天气预报说明天会下雨 记得带伞
S000233,2025-10-10 14:15:00,校园论坛,生活费快花完了，又不好意思向家里要... 给自己加油！,negative,生活费快花完了 又不好意思向家里要 给自己加油
S000233,2025-11-07 19:56:00,校园论坛,最近压力好大，睡不着觉。,negative,最近压力好大 睡不着觉
S000233,2025-11-26 04:24:00,树洞,明天有小组会议，要准备一下PPT。 #校园生活,neutral,明天有小组会议 要准备一下 ppt
S000234,2025-09-11 15:50:00,匿名留言板,图书馆九点闭馆，需要早点去。,neutral,图书馆九点闭馆 需要早点去
S000234,2025-10-06 04:54:00,校园论坛,今天摔了一跤，膝盖好疼... #记录,negative,今天摔了一跤 膝盖好疼
S000234,2025-10-18 16:44:00,校园论坛,被同学误会了，解释也没人听... #记录,negative,被同学误会了 解释也没人听
S000234,2025-11-08 09:50:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！,positive,完成了一个月的早起打卡计划 坚持就是胜利
S000234,2025-11-21 07:58:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 希望明天会更好,positive,和新同学认识聊得很愉快 交到了新朋友 希望明天会更好
S000234,2025-11-22 16:23:00,校园论坛,最近总是莫名的焦虑不安。,negative,最近总是莫名的焦虑不安
S000235,2025-09-18 02:18:00,匿名留言板,生活费快花完了，又不好意思向家里要...,negative,生活费快花完了 又不好意思向家里要
S000235,2025-09-26 14:55:00,校园论坛,周末和室友一起去看了电影，很放松！ #日常,positive,周末和室友一起去看了电影 很放松
S000235,2025-10-18 15:20:00,校园论坛,今天天气真好，心情也很棒！,positive,今天天气真好 心情也很棒
S000235,2025-10-19 18:10:00,匿名留言板,室友今天生日，准备买个蛋糕。 #日常,neutral,室友今天生日 准备买个蛋糕
S000235,2025-10-22 20:58:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000235,2025-10-30 16:39:00,校园论坛,最近总是莫名的焦虑不安。 #记录,negative,最近总是莫名的焦虑不安
S000236,2025-09-10 11:02:00,匿名留言板,今天的课好难，完全听不懂。,negative,今天的课好难 完全听不懂
S000236,2025-09-18 22:47:00,匿名留言板,期末复习太累了，脑子转不动。,negative,期末复习太累了 脑子转不动
S000236,2025-10-03 09:47:00,匿名留言板,下个月有英语四级考试，要开始准备了。,neutral,下个月有英语四级考试 要开始准备了
S000236,2025-10-04 20:04:00,树洞,最近压力好大，睡不着觉。 #日常,negative,最近压力好大 睡不着觉
S000236,2025-10-07 11:50:00,匿名留言板,下节课换到了更大的教室。 希望明天会更好,neutral,下节课换到了更大的教室 希望明天会更好
S000236,2025-11-05 17:41:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000237,2025-09-02 15:41:00,校园论坛,对未来很迷茫，不知道该怎么办。 #今天,negative,对未来很迷茫 不知道该怎么办
S000237,2025-09-27 15:14:00,匿名留言板,感觉和周围的人格格不入。 #记录,negative,感觉和周围的人格格不入
S000237,2025-10-16 10:14:00,匿名留言板,人际交往好复杂，感觉好累。 加油！,negative,人际交往好复杂 感觉好累 加油
S000237,2025-10-30 10:50:00,匿名留言板,周末和室友一起去看了电影，很放松！ #今天,positive,周末和室友一起去看了电影 很放松
S000237,2025-11-13 04:19:00,树洞,今天上了三节课，分别是高数、英语和体育。 #记录,neutral,今天上了三节课 分别是高数 英语和体育
S000237,2025-11-29 13:13:00,校园论坛,感觉和周围的人格格不入。,negative,感觉和周围的人格格不入
S000238,2025-09-26 02:58:00,校园论坛,学校最近在举办运动会报名。,neutral,学校最近在举办运动会报名
S000238,2025-10-12 18:01:00,校园论坛,考试没考好，心情很低落...,negative,考试没考好 心情很低落
S000238,2025-10-13 18:28:00,校园论坛,学校最近在举办运动会报名。,neutral,学校最近在举办运动会报名
S000238,2025-10-13 18:40:00,树洞,明天早八有课，要定闹钟了。 希望明天会更好,neutral,明天早八有课 要定闹钟了 希望明天会更好
S000238,2025-10-19 06:25:00,校园论坛,图书馆的氛围很好，学习效率很高。,positive,图书馆的氛围很好 学习效率很高
S000238,2025-11-26 17:11:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 #记录,positive,和新同学认识聊得很愉快 交到了新朋友
S000239,2025-09-19 14:04:00,匿名留言板,明天早八有课，要定闹钟了。,neutral,明天早八有课 要定闹钟了
S000239,2025-10-10 13:52:00,匿名留言板,下周有社团活动，需要招募志愿者。,neutral,下周有社团活动 需要招募志愿者
S000239,2025-10-10 18:12:00,校园论坛,最近总是莫名的焦虑不安。 #日常,negative,最近总是莫名的焦虑不安
S000239,2025-10-12 13:25:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！,positive,运动完之后整个人都轻松了 强烈推荐大家多锻炼
S000239,2025-11-01 23:04:00,树洞,感觉自己什么都做不好，好失败...,negative,感觉自己什么都做不好 好失败
S000239,2025-11-24 16:04:00,校园论坛,生活费快花完了，又不好意思向家里要... 分享给大家~,negative,生活费快花完了 又不好意思向家里要 分享给大家
S000240,2025-09-06 07:56:00,匿名留言板,下个月有英语四级考试，要开始准备了。 给自己加油！,neutral,下个月有英语四级考试 要开始准备了 给自己加油
S000240,2025-09-23 13:15:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 加油！,positive,和新同学认识聊得很愉快 交到了新朋友 加油
S000240,2025-10-20 21:11:00,匿名留言板,明天有小组会议，要准备一下PPT。 #今天,neutral,明天有小组会议 要准备一下 ppt
S000240,2025-11-12 15:29:00,校园论坛,考试没考好，心情很低落... 加油！,negative,考试没考好 心情很低落 加油
S000240,2025-11-22 14:22:00,匿名留言板,学校最近在举办运动会报名。 #今天,neutral,学校最近在举办运动会报名
S000240,2025-11-25 02:44:00,校园论坛,周末打算去超市买点日用品。 #记录,neutral,周末打算去超市买点日用品
S000241,2025-09-04 02:40:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 #今天,neutral,今天食堂推出了新菜品 排队的人很多
S000241,2025-09-18 10:42:00,校园论坛,下周有社团活动，需要招募志愿者。 #记录,neutral,下周有社团活动 需要招募志愿者
S000241,2025-10-12 13:28:00,校园论坛,周末和室友一起去看了电影，很放松！ 分享给大家~,positive,周末和室友一起去看了电影 很放松 分享给大家
S000241,2025-10-22 06:25:00,匿名留言板,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000241,2025-11-10 03:23:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 分享给大家~,positive,运动完之后整个人都轻松了 强烈推荐大家多锻炼 分享给大家
S000241,2025-11-10 21:15:00,校园论坛,今天食堂推出了新菜品，排队的人很多。,neutral,今天食堂推出了新菜品 排队的人很多
S000242,2025-09-16 17:47:00,匿名留言板,最近压力好大，睡不着觉。 给自己加油！,negative,最近压力好大 睡不着觉 给自己加油
S000242,2025-10-06 05:10:00,校园论坛,明天早八有课，要定闹钟了。,neutral,明天早八有课 要定闹钟了
S000242,2025-10-27 01:38:00,树洞,图书馆的氛围很好，学习效率很高。,positive,图书馆的氛围很好 学习效率很高
S000242,2025-11-22 21:45:00,匿名留言板,明天有小组会议，要准备一下PPT。 #今天,neutral,明天有小组会议 要准备一下 ppt
S000242,2025-11-26 08:09:00,匿名留言板,今天和室友闹矛盾了，心情很差。,negative,今天和室友闹矛盾了 心情很差
S000242,2025-11-26 17:13:00,树洞,考试没考好，心情很低落... 给自己加油！,negative,考试没考好 心情很低落 给自己加油
S000243,2025-09-02 12:41:00,校园论坛,人际交往好复杂，感觉好累。,negative,人际交往好复杂 感觉好累
S000243,2025-10-12 10:35:00,树洞,明天早八有课，要定闹钟了。,neutral,明天早八有课 要定闹钟了
S000243,2025-10-14 06:43:00,匿名留言板,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000243,2025-10-18 07:12:00,树洞,收到了好朋友的礼物，感动！,positive,收到了好朋友的礼物 感动
S000243,2025-10-21 13:07:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ #校园生活,positive,运动完之后整个人都轻松了 强烈推荐大家多锻炼
S000243,2025-11-25 05:46:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive,收到了好朋友的礼物 感动 分享给大家
S000244,2025-09-09 21:52:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 #校园生活,positive,和新同学认识聊得很愉快 交到了新朋友
S000244,2025-09-28 13:19:00,匿名留言板,下周有社团活动，需要招募志愿者。,neutral,下周有社团活动 需要招募志愿者
S000244,2025-11-12 05:16:00,树洞,明天早八有课，要定闹钟了。 #校园生活,neutral,明天早八有课 要定闹钟了
S000244,2025-11-14 14:24:00,匿名留言板,最近食欲不好，什么都不想吃。 分享给大家~,negative,最近食欲不好 什么都不想吃 分享给大家
S000244,2025-11-28 10:54:00,校园论坛,图书馆九点闭馆，需要早点去。 #校园生活,neutral,图书馆九点闭馆 需要早点去
S000244,2025-11-29 12:43:00,校园论坛,这周生活费还剩一半，需要省着点花。 #校园生活,neutral,这周生活费还剩一半 需要省着点花
S000245,2025-09-02 07:01:00,校园论坛,明天有小组会议，要准备一下PPT。 #日常,neutral,明天有小组会议 要准备一下 ppt
S000245,2025-09-06 16:50:00,校园论坛,学校最近在举办运动会报名。,neutral,学校最近在举办运动会报名
S000245,2025-09-26 04:24:00,树洞,考试终于结束了，感觉发挥得不错！,positive,考试终于结束了 感觉发挥得不错
S000245,2025-10-13 10:15:00,树洞,考试终于结束了，感觉发挥得不错！ 给自己加油！,positive,考试终于结束了 感觉发挥得不错 给自己加油
S000245,2025-10-25 07:39:00,校园论坛,收到了心仪公司的offer，太激动了！ #校园生活,positive,收到了心仪公司的 太激动了 offer
S000245,2025-11-16 14:47:00,校园论坛,这周生活费还剩一半，需要省着点花。 #日常,neutral,这周生活费还剩一半 需要省着点花
S000246,2025-09-07 20:09:00,校园论坛,这周生活费还剩一半，需要省着点花。,neutral,这周生活费还剩一半 需要省着点花
S000246,2025-09-22 23:12:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 希望明天会更好,positive,今天上课老师讲的内容很有趣 学到了很多新知识 希望明天会更好
S000246,2025-10-07 18:28:00,树洞,周末打算去超市买点日用品。 #日常,neutral,周末打算去超市买点日用品
S000246,2025-10-27 20:00:00,树洞,小组项目进展顺利，大家配合得很好。,positive,小组项目进展顺利 大家配合得很好
S000246,2025-11-10 06:15:00,校园论坛,每天都很忙碌但又觉得没有意义... 加油！,negative,每天都很忙碌但又觉得没有意义 加油
S000246,2025-11-27 22:46:00,校园论坛,图书馆的氛围很好，学习效率很高。 分享给大家~,positive,图书馆的氛围很好 学习效率很高 分享给大家
S000247,2025-09-26 04:58:00,匿名留言板,今天天气真好，心情也很棒！ 分享给大家~,positive,今天天气真好 心情也很棒 分享给大家
S000247,2025-10-19 13:54:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。 希望明天会更好,positive,和同学讨论问题很有收获 团队合作很重要 希望明天会更好
S000247,2025-10-19 17:38:00,匿名留言板,今天的课好难，完全听不懂。,negative,今天的课好难 完全听不懂
S000247,2025-11-01 02:23:00,校园论坛,今天和室友闹矛盾了，心情很差。 #记录,negative,今天和室友闹矛盾了 心情很差
S000247,2025-11-04 19:47:00,校园论坛,对未来很迷茫，不知道该怎么办。 #记录,negative,对未来很迷茫 不知道该怎么办
S000247,2025-11-10 23:11:00,校园论坛,今天尝试了一道新菜，很成功！ #日常,positive,今天尝试了一道新菜 很成功
S000248,2025-09-16 12:59:00,树洞,感觉自己什么都做不好，好失败... #今天,negative,感觉自己什么都做不好 好失败
S000248,2025-10-15 16:45:00,校园论坛,生活费快花完了，又不好意思向家里要... 加油！,negative,生活费快花完了 又不好意思向家里要 加油
S000248,2025-10-17 20:45:00,匿名留言板,这周生活费还剩一半，需要省着点花。 #日常,neutral,这周生活费还剩一半 需要省着点花
S000248,2025-10-18 15:25:00,校园论坛,下节课换到了更大的教室。 加油！,neutral,下节课换到了更大的教室 加油
S000248,2025-10-20 13:47:00,树洞,小组项目进展顺利，大家配合得很好。,positive,小组项目进展顺利 大家配合得很好
S000248,2025-11-02 09:41:00,树洞,图书馆九点闭馆，需要早点去。 #今天,neutral,图书馆九点闭馆 需要早点去
S000249,2025-09-02 03:49:00,匿名留言板,图书馆的氛围很好，学习效率很高。 #今天,positive,图书馆的氛围很好 学习效率很高
S000249,2025-09-11 16:58:00,树洞,收到了好朋友的礼物，感动！,positive,收到了好朋友的礼物 感动
S000249,2025-10-03 22:19:00,树洞,感觉和周围的人格格不入。 给自己加油！,negative,感觉和周围的人格格不入 给自己加油
S000249,2025-10-15 04:17:00,校园论坛,下节课换到了更大的教室。 加油！,neutral,下节课换到了更大的教室 加油
S000249,2025-11-15 09:46:00,匿名留言板,最近压力好大，睡不着觉。,negative,最近压力好大 睡不着觉
S000249,2025-11-27 04:16:00,树洞,解决了困扰我好久的问题，太开心了！ 给自己加油！,positive,解决了困扰我好久的问题 太开心了 给自己加油
S000250,2025-09-22 15:00:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive,收到了好朋友的礼物 感动 分享给大家
S000250,2025-09-26 15:11:00,匿名留言板,感觉好孤独，没有人理解我... #记录,negative,感觉好孤独 没有人理解我
S000250,2025-09-28 05:12:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive,今天上课老师讲的内容很有趣 学到了很多新知识
S000250,2025-10-07 23:27:00,匿名留言板,完成了所有作业，可以好好休息一下了。,positive,完成了所有作业 可以好好休息一下了
S000250,2025-10-08 02:24:00,校园论坛,和朋友们一起吃饭好开心呀！ #校园生活,positive,和朋友们一起吃饭好开心呀
S000250,2025-10-23 14:40:00,校园论坛,明天有小组会议，要准备一下PPT。 给自己加油！,neutral,明天有小组会议 要准备一下 给自己加油 ppt
S000251,2025-09-01 12:38:00,校园论坛,期末复习太累了，脑子转不动。 #记录,negative,期末复习太累了 脑子转不动
S000251,2025-09-01 21:37:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000251,2025-09-13 00:29:00,树洞,下节课换到了更大的教室。 加油！,neutral,下节课换到了更大的教室 加油
S000251,2025-10-01 15:31:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral,明天有小组会议 要准备一下 ppt
S000251,2025-10-14 19:27:00,树洞,今天的课好难，完全听不懂。 #校园生活,negative,今天的课好难 完全听不懂
S000251,2025-10-17 21:25:00,树洞,考试没考好，心情很低落... #校园生活,negative,考试没考好 心情很低落
S000252,2025-09-06 23:20:00,校园论坛,今天作业不多，可以早点休息。 希望明天会更好,neutral,今天作业不多 可以早点休息 希望明天会更好
S000252,2025-09-13 23:24:00,校园论坛,周末和室友一起去看了电影，很放松！ 加油！,positive,周末和室友一起去看了电影 很放松 加油
S000252,2025-09-18 00:38:00,树洞,天气凉爽，适合跑步，感觉状态很好。 #日常,positive,天气凉爽 适合跑步 感觉状态很好
S000252,2025-09-25 00:40:00,匿名留言板,快递到了，要去菜鸟驿站取。,neutral,快递到了 要去菜鸟驿站取
S000252,2025-10-02 11:28:00,校园论坛,下周有社团活动，需要招募志愿者。 分享给大家~,neutral,下周有社团活动 需要招募志愿者 分享给大家
S000252,2025-11-18 02:22:00,树洞,被同学误会了，解释也没人听... 给自己加油！,negative,被同学误会了 解释也没人听 给自己加油
S000253,2025-09-12 09:53:00,校园论坛,电脑风扇声音很大，该清灰了。 #记录,neutral,电脑风扇声音很大 该清灰了
S000253,2025-10-12 12:49:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！ 给自己加油！,positive,今天的午餐特别好吃 食堂阿姨太棒了 给自己加油
S000253,2025-10-28 03:30:00,校园论坛,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000253,2025-11-06 18:50:00,校园论坛,耳机丢了，最近只能外放了。,neutral,耳机丢了 最近只能外放了
S000253,2025-11-24 22:05:00,树洞,今天天气真好，心情也很棒！,positive,今天天气真好 心情也很棒
S000253,2025-11-25 03:42:00,匿名留言板,今天被老师表扬了，有点小骄傲！ 给自己加油！,positive,今天被老师表扬了 有点小骄傲 给自己加油
S000254,2025-09-12 22:21:00,校园论坛,图书馆二楼的自习室比较安静。 希望明天会更好,neutral,图书馆二楼的自习室比较安静 希望明天会更好
S000254,2025-09-15 02:21:00,树洞,周末打算去超市买点日用品。 加油！,neutral,周末打算去超市买点日用品 加油
S000254,2025-10-10 01:37:00,校园论坛,人际交往好复杂，感觉好累。 #今天,negative,人际交往好复杂 感觉好累
S000254,2025-10-14 12:58:00,匿名留言板,下节课换到了更大的教室。 给自己加油！,neutral,下节课换到了更大的教室 给自己加油
S000254,2025-11-11 13:51:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000254,2025-11-13 11:08:00,匿名留言板,下节课换到了更大的教室。 希望明天会更好,neutral,下节课换到了更大的教室 希望明天会更好
S000255,2025-09-16 08:54:00,树洞,下周有社团活动，需要招募志愿者。 给自己加油！,neutral,下周有社团活动 需要招募志愿者 给自己加油
S000255,2025-09-29 03:25:00,校园论坛,今天尝试了一道新菜，很成功！ #校园生活,positive,今天尝试了一道新菜 很成功
S000255,2025-10-08 07:31:00,校园论坛,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral,这周生活费还剩一半 需要省着点花 希望明天会更好
S000255,2025-10-17 21:59:00,匿名留言板,耳机丢了，最近只能外放了。 给自己加油！,neutral,耳机丢了 最近只能外放了 给自己加油
S000255,2025-11-03 09:45:00,校园论坛,食堂今天的菜色和昨天差不多。 #校园生活,neutral,食堂今天的菜色和昨天差不多
S000255,2025-11-25 22:02:00,树洞,想家了，好想回家... 分享给大家~,negative,想家了 好想回家 分享给大家
S000256,2025-09-27 23:59:00,树洞,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000256,2025-10-14 13:43:00,校园论坛,生活费快花完了，又不好意思向家里要... #今天,negative,生活费快花完了 又不好意思向家里要
S000256,2025-10-21 03:08:00,树洞,今天摔了一跤，膝盖好疼...,negative,今天摔了一跤 膝盖好疼
S000256,2025-10-21 09:52:00,匿名留言板,天气预报说明天会下雨，记得带伞。,neutral,天气预报说明天会下雨 记得带伞
S000256,2025-11-07 23:18:00,树洞,周末和室友一起去看了电影，很放松！ 加油！,positive,周末和室友一起去看了电影 很放松 加油
S000256,2025-11-30 09:29:00,校园论坛,图书馆二楼的自习室比较安静。,neutral,图书馆二楼的自习室比较安静
S000257,2025-09-19 12:27:00,校园论坛,天气预报说明天会下雨，记得带伞。,neutral,天气预报说明天会下雨 记得带伞
S000257,2025-10-21 15:19:00,匿名留言板,天气预报说明天会下雨，记得带伞。 给自己加油！,neutral,天气预报说明天会下雨 记得带伞 给自己加油
S000257,2025-10-26 04:40:00,校园论坛,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000257,2025-10-31 05:03:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 给自己加油！,positive,天气凉爽 适合跑步 感觉状态很好 给自己加油
S000257,2025-11-01 09:57:00,校园论坛,周末和室友一起去看了电影，很放松！ 加油！,positive,周末和室友一起去看了电影 很放松 加油
S000257,2025-11-23 00:23:00,匿名留言板,图书馆二楼的自习室比较安静。,neutral,图书馆二楼的自习室比较安静
S000258,2025-09-09 22:58:00,校园论坛,电脑风扇声音很大，该清灰了。,neutral,电脑风扇声音很大 该清灰了
S000258,2025-11-01 20:44:00,校园论坛,今天摔了一跤，膝盖好疼...,negative,今天摔了一跤 膝盖好疼
S000258,2025-11-02 20:42:00,匿名留言板,今天作业不多，可以早点休息。,neutral,今天作业不多 可以早点休息
S000258,2025-11-13 15:17:00,校园论坛,明天有小组会议，要准备一下PPT。 希望明天会更好,neutral,明天有小组会议 要准备一下 希望明天会更好 ppt
S000258,2025-11-20 20:28:00,校园论坛,感觉好孤独，没有人理解我...,negative,感觉好孤独 没有人理解我
S000258,2025-11-28 21:42:00,校园论坛,今天尝试了一道新菜，很成功！ 给自己加油！,positive,今天尝试了一道新菜 很成功 给自己加油
S000259,2025-09-16 05:55:00,匿名留言板,今天和室友闹矛盾了，心情很差。,negative,今天和室友闹矛盾了 心情很差
S000259,2025-10-11 03:02:00,校园论坛,周末和室友一起去看了电影，很放松！ 给自己加油！,positive,周末和室友一起去看了电影 很放松 给自己加油
S000259,2025-10-17 17:10:00,校园论坛,今天感觉好累，什么都不想做。,negative,今天感觉好累 什么都不想做
S000259,2025-11-06 18:34:00,树洞,明天有小组会议，要准备一下PPT。,neutral,明天有小组会议 要准备一下 ppt
S000259,2025-11-11 08:54:00,匿名留言板,图书馆九点闭馆，需要早点去。,neutral,图书馆九点闭馆 需要早点去
S000259,2025-11-29 00:25:00,校园论坛,感觉和周围的人格格不入。 分享给大家~,negative,感觉和周围的人格格不入 分享给大家
S000260,2025-09-19 09:54:00,匿名留言板,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral,这周生活费还剩一半 需要省着点花 希望明天会更好
S000260,2025-09-27 22:06:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral,食堂今天的菜色和昨天差不多
S000260,2025-10-03 08:24:00,校园论坛,天气预报说明天会下雨，记得带伞。 #今天,neutral,天气预报说明天会下雨 记得带伞
S000260,2025-10-11 16:58:00,匿名留言板,室友今天生日，准备买个蛋糕。 希望明天会更好,neutral,室友今天生日 准备买个蛋糕 希望明天会更好
S000260,2025-11-06 09:42:00,校园论坛,对未来很迷茫，不知道该怎么办。 希望明天会更好,negative,对未来很迷茫 不知道该怎么办 希望明天会更好
