student_id,post_time,platform,text_content,emotion_label
S000269,2025-10-17 23:49:00,校园论坛,连续几天失眠，白天没精神。 #校园生活,negative
S000269,2025-11-17 03:02:00,匿名留言板,感觉自己什么都做不好，好失败...,negative
S000270,2025-09-13 02:34:00,校园论坛,学校最近在举办运动会报名。 加油！,neutral
S000270,2025-09-26 17:46:00,校园论坛,收到了心仪公司的offer，太激动了！,positive
S000270,2025-10-03 17:22:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。 给自己加油！,neutral
S000270,2025-10-06 22:08:00,匿名留言板,解决了困扰我好久的问题，太开心了！,positive
S000270,2025-10-26 02:30:00,校园论坛,论文写不出来，deadline又快到了。,negative
S000270,2025-11-28 06:47:00,匿名留言板,下周有社团活动，需要招募志愿者。 给自己加油！,neutral
S000271,2025-09-16 05:14:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！ #日常,positive
S000271,2025-09-19 08:59:00,树洞,考试终于结束了，感觉发挥得不错！ 给自己加油！,positive
S000271,2025-09-28 18:44:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。 #记录,positive
S000271,2025-10-20 12:38:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive
S000271,2025-11-05 02:10:00,匿名留言板,论文写不出来，deadline又快到了。 #今天,negative
S000271,2025-11-07 08:19:00,校园论坛,学校最近在举办运动会报名。 加油！,neutral
S000272,2025-09-27 17:07:00,匿名留言板,完成了所有作业，可以好好休息一下了。 给自己加油！,positive
S000272,2025-10-16 07:46:00,树洞,天气预报说明天会下雨，记得带伞。 #日常,neutral
S000272,2025-10-18 10:05:00,匿名留言板,电脑风扇声音很大，该清灰了。 #日常,neutral
S000272,2025-10-23 19:18:00,树洞,考试没考好，心情很低落... 给自己加油！,negative
S000272,2025-11-08 21:55:00,匿名留言板,图书馆二楼的自习室比较安静。,neutral
S000272,2025-11-28 12:41:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 分享给大家~,positive
S000273,2025-09-23 12:43:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000273,2025-10-02 14:58:00,匿名留言板,下节课换到了更大的教室。,neutral
S000273,2025-10-21 04:28:00,校园论坛,收到了好朋友的礼物，感动！ #校园生活,positive
S000273,2025-10-27 07:20:00,树洞,解决了困扰我好久的问题，太开心了！ 给自己加油！,positive
S000273,2025-11-01 02:31:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive
S000273,2025-11-02 23:11:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 #日常,neutral
S000274,2025-09-02 03:34:00,校园论坛,快递到了，要去菜鸟驿站取。 加油！,neutral
S000274,2025-09-03 03:52:00,校园论坛,考试终于结束了，感觉发挥得不错！,positive
S000274,2025-09-11 08:09:00,匿名留言板,明天早八有课，要定闹钟了。,neutral
S000274,2025-09-18 15:48:00,校园论坛,最近总是莫名的焦虑不安。,negative
S000274,2025-09-18 23:48:00,校园论坛,明天早八有课，要定闹钟了。,neutral
S000274,2025-11-01 04:15:00,匿名留言板,今天的午餐特别好吃，食堂阿姨太棒了！ 给自己加油！,positive
S000275,2025-09-03 01:06:00,树洞,感觉好孤独，没有人理解我... 分享给大家~,negative
S000275,2025-09-11 01:38:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive
S000275,2025-09-15 15:10:00,树洞,今天作业不多，可以早点休息。,neutral
S000275,2025-09-19 11:41:00,树洞,图书馆的氛围很好，学习效率很高。 给自己加油！,positive
S000275,2025-10-07 11:04:00,树洞,明天有小组会议，要准备一下PPT。 #校园生活,neutral
S000275,2025-10-24 04:00:00,校园论坛,今天上了三节课，分别是高数、英语和体育。,neutral
S000276,2025-09-10 00:55:00,校园论坛,这周生活费还剩一半，需要省着点花。 给自己加油！,neutral
S000276,2025-09-19 12:28:00,校园论坛,下周有社团活动，需要招募志愿者。,neutral
S000276,2025-09-24 21:27:00,树洞,和同学讨论问题很有收获，团队合作很重要。 希望明天会更好,positive
S000276,2025-10-15 03:17:00,树洞,室友今天生日，准备买个蛋糕。 #日常,neutral
S000276,2025-10-20 11:20:00,树洞,被同学误会了，解释也没人听... 加油！,negative
S000276,2025-10-25 23:17:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive
S000277,2025-09-18 03:03:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000277,2025-09-19 17:59:00,树洞,今天作业不多，可以早点休息。,neutral
S000277,2025-10-17 00:13:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 #校园生活,neutral
S000277,2025-11-03 17:34:00,校园论坛,感觉和周围的人格格不入。,negative
S000277,2025-11-14 22:26:00,校园论坛,最近食欲不好，什么都不想吃。 加油！,negative
S000277,2025-11-17 20:21:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！ #今天,positive
S000278,2025-09-08 23:08:00,匿名留言板,收到了心仪公司的offer，太激动了！ #今天,positive
S000278,2025-10-02 02:00:00,匿名留言板,每天都很忙碌但又觉得没有意义...,negative
S000278,2025-10-14 14:50:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 #日常,neutral
S000278,2025-10-31 23:08:00,校园论坛,学校最近在举办运动会报名。 #记录,neutral
S000278,2025-11-01 19:55:00,校园论坛,收到了心仪公司的offer，太激动了！ #校园生活,positive
S000278,2025-11-29 13:23:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 给自己加油！,positive
S000279,2025-09-08 20:02:00,校园论坛,天气预报说明天会下雨，记得带伞。 分享给大家~,neutral
S000279,2025-10-04 18:32:00,树洞,最近食欲不好，什么都不想吃。 #今天,negative
S000279,2025-10-05 02:33:00,校园论坛,对未来很迷茫，不知道该怎么办。 加油！,negative
S000279,2025-10-21 13:43:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。 分享给大家~,neutral
S000279,2025-11-19 01:14:00,树洞,感觉和周围的人格格不入。 希望明天会更好,negative
S000279,2025-11-28 14:30:00,校园论坛,人际交往好复杂，感觉好累。 #今天,negative
S000280,2025-09-28 19:00:00,匿名留言板,学校最近在举办运动会报名。,neutral
S000280,2025-10-07 12:32:00,校园论坛,图书馆的氛围很好，学习效率很高。 加油！,positive
S000280,2025-10-18 20:27:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！,positive
S000280,2025-11-01 01:03:00,树洞,想家了，好想回家...,negative
S000280,2025-11-17 10:01:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 分享给大家~,positive
S000280,2025-11-21 01:15:00,校园论坛,解决了困扰我好久的问题，太开心了！ 希望明天会更好,positive
S000281,2025-09-05 09:10:00,树洞,今天尝试了一道新菜，很成功！,positive
S000281,2025-09-12 22:14:00,校园论坛,这周生活费还剩一半，需要省着点花。 加油！,neutral
S000281,2025-09-17 10:18:00,树洞,每天都很忙碌但又觉得没有意义...,negative
S000281,2025-09-17 22:43:00,匿名留言板,收到了好朋友的礼物，感动！ 加油！,positive
S000281,2025-11-04 04:01:00,匿名留言板,人际交往好复杂，感觉好累。 #记录,negative
S000281,2025-11-04 16:46:00,校园论坛,耳机丢了，最近只能外放了。 #校园生活,neutral
S000282,2025-09-20 18:40:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral
S000282,2025-10-03 14:41:00,校园论坛,明天有小组会议，要准备一下PPT。 希望明天会更好,neutral
S000282,2025-10-10 17:55:00,校园论坛,图书馆九点闭馆，需要早点去。 #记录,neutral
S000282,2025-10-11 05:59:00,匿名留言板,和朋友们一起吃饭好开心呀！ #日常,positive
S000282,2025-10-16 02:04:00,树洞,今天尝试了一道新菜，很成功！ #日常,positive
S000282,2025-11-27 12:15:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 希望明天会更好,positive
S000283,2025-09-08 23:50:00,校园论坛,今天被老师表扬了，有点小骄傲！,positive
S000283,2025-09-14 09:24:00,校园论坛,图书馆的氛围很好，学习效率很高。,positive
S000283,2025-10-17 09:25:00,校园论坛,连续几天失眠，白天没精神。 给自己加油！,negative
S000283,2025-10-17 16:54:00,校园论坛,快递到了，要去菜鸟驿站取。 #校园生活,neutral
S000283,2025-10-23 16:28:00,树洞,考试终于结束了，感觉发挥得不错！ 希望明天会更好,positive
S000283,2025-10-30 21:05:00,匿名留言板,最近总是莫名的焦虑不安。 给自己加油！,negative
S000284,2025-09-26 12:21:00,校园论坛,今天的阳光很温暖，适合出去走走。 希望明天会更好,positive
S000284,2025-09-28 00:48:00,匿名留言板,下个月有英语四级考试，要开始准备了。 #日常,neutral
S000284,2025-10-19 01:59:00,校园论坛,手机内存不够了，需要清理一下。 #记录,neutral
S000284,2025-10-30 03:05:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ #今天,positive
S000284,2025-10-31 04:40:00,树洞,解决了困扰我好久的问题，太开心了！,positive
S000284,2025-11-29 23:30:00,匿名留言板,今天尝试了一道新菜，很成功！,positive
S000285,2025-09-11 04:04:00,树洞,和朋友们一起吃饭好开心呀！ #日常,positive
S000285,2025-09-12 13:21:00,校园论坛,学校最近在举办运动会报名。,neutral
S000285,2025-10-24 15:30:00,校园论坛,今天和室友闹矛盾了，心情很差。 加油！,negative
S000285,2025-10-28 13:33:00,树洞,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000285,2025-11-25 18:39:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive
S000285,2025-11-28 18:24:00,校园论坛,电脑风扇声音很大，该清灰了。 希望明天会更好,neutral
S000286,2025-09-22 19:24:00,树洞,周末和室友一起去看了电影，很放松！,positive
S000286,2025-10-29 04:31:00,校园论坛,明天有小组会议，要准备一下PPT。 给自己加油！,neutral
S000286,2025-11-04 03:44:00,校园论坛,最近总是莫名的焦虑不安。 #今天,negative
S000286,2025-11-06 23:00:00,校园论坛,这周生活费还剩一半，需要省着点花。 给自己加油！,neutral
S000286,2025-11-13 00:23:00,树洞,今天上了三节课，分别是高数、英语和体育。 #日常,neutral
S000286,2025-11-14 03:02:00,匿名留言板,周末和室友一起去看了电影，很放松！ #今天,positive
S000287,2025-10-16 17:27:00,树洞,今天的课好难，完全听不懂。,negative
S000287,2025-10-19 09:54:00,校园论坛,手机内存不够了，需要清理一下。 给自己加油！,neutral
S000287,2025-10-27 16:37:00,校园论坛,学校最近在举办运动会报名。 #今天,neutral
S000287,2025-10-29 13:23:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。,positive
S000287,2025-11-18 13:06:00,校园论坛,连续几天失眠，白天没精神。 分享给大家~,negative
S000287,2025-11-19 03:05:00,匿名留言板,明天有小组会议，要准备一下PPT。,neutral
S000288,2025-09-20 11:53:00,校园论坛,明天早八有课，要定闹钟了。 #校园生活,neutral
S000288,2025-09-29 16:18:00,树洞,今天的午餐特别好吃，食堂阿姨太棒了！ #日常,positive
S000288,2025-10-24 21:15:00,校园论坛,收到了好朋友的礼物，感动！,positive
S000288,2025-10-29 17:24:00,校园论坛,小组项目进展顺利，大家配合得很好。,positive
S000288,2025-10-30 13:58:00,树洞,下节课换到了更大的教室。,neutral
S000288,2025-11-13 13:15:00,匿名留言板,人际交往好复杂，感觉好累。,negative
S000289,2025-09-20 00:39:00,校园论坛,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral
S000289,2025-09-27 02:05:00,匿名留言板,今天天气真好，心情也很棒！ 给自己加油！,positive
S000289,2025-09-30 03:45:00,匿名留言板,耳机丢了，最近只能外放了。,neutral
S000289,2025-10-20 23:11:00,校园论坛,今天的课好难，完全听不懂。 分享给大家~,negative
S000289,2025-10-21 01:51:00,树洞,手机内存不够了，需要清理一下。,neutral
S000289,2025-10-21 20:58:00,树洞,今天被老师表扬了，有点小骄傲！,positive
S000290,2025-09-17 14:40:00,校园论坛,室友今天生日，准备买个蛋糕。,neutral
S000290,2025-09-19 09:16:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000290,2025-09-29 09:12:00,匿名留言板,最近食欲不好，什么都不想吃。 加油！,negative
S000290,2025-10-17 06:25:00,校园论坛,今天天气真好，心情也很棒！ #今天,positive
S000290,2025-10-19 08:42:00,匿名留言板,和朋友们一起吃饭好开心呀！,positive
S000290,2025-11-21 18:55:00,校园论坛,今天尝试了一道新菜，很成功！ 希望明天会更好,positive
S000291,2025-09-04 17:01:00,树洞,对未来很迷茫，不知道该怎么办。,negative
S000291,2025-09-15 06:01:00,匿名留言板,最近食欲不好，什么都不想吃。,negative
S000291,2025-10-28 05:11:00,匿名留言板,今天上课老师讲的内容很有趣，学到了很多新知识。 给自己加油！,positive
S000291,2025-11-16 17:00:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000291,2025-11-17 01:07:00,树洞,室友今天生日，准备买个蛋糕。 #记录,neutral
S000291,2025-11-20 02:13:00,匿名留言板,下节课换到了更大的教室。 #校园生活,neutral
S000292,2025-09-17 08:17:00,匿名留言板,最近压力好大，睡不着觉。 #校园生活,negative
S000292,2025-10-20 13:12:00,树洞,生活费快花完了，又不好意思向家里要... 给自己加油！,negative
S000292,2025-10-22 06:16:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！ #今天,positive
S000292,2025-10-25 19:47:00,校园论坛,今天的阳光很温暖，适合出去走走。 希望明天会更好,positive
S000292,2025-11-15 09:10:00,树洞,下周有社团活动，需要招募志愿者。 #今天,neutral
S000292,2025-11-23 09:29:00,匿名留言板,下周有社团活动，需要招募志愿者。 #今天,neutral
S000293,2025-09-15 05:51:00,校园论坛,今天和室友闹矛盾了，心情很差。 #校园生活,negative
S000293,2025-09-28 21:23:00,校园论坛,今天的课好难，完全听不懂。,negative
S000293,2025-09-30 17:04:00,匿名留言板,连续几天失眠，白天没精神。,negative
S000293,2025-10-08 19:52:00,校园论坛,耳机丢了，最近只能外放了。 #校园生活,neutral
S000293,2025-10-28 05:56:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。 #日常,positive
S000293,2025-11-28 00:45:00,匿名留言板,最近总是莫名的焦虑不安。 希望明天会更好,negative
S000294,2025-09-03 20:50:00,校园论坛,今天上了三节课，分别是高数、英语和体育。 #记录,neutral
S000294,2025-09-14 17:17:00,树洞,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral
S000294,2025-09-22 19:20:00,校园论坛,最近食欲不好，什么都不想吃。 希望明天会更好,negative
S000294,2025-10-22 01:57:00,校园论坛,论文写不出来，deadline又快到了。,negative
S000294,2025-10-24 21:48:00,校园论坛,今天的课好难，完全听不懂。,negative
S000294,2025-11-03 15:02:00,校园论坛,手机内存不够了，需要清理一下。,neutral
S000295,2025-09-03 02:30:00,校园论坛,收到了好朋友的礼物，感动！ 加油！,positive
S000295,2025-09-16 11:39:00,树洞,完成了一个月的早起打卡计划，坚持就是胜利！,positive
S000295,2025-09-18 03:20:00,校园论坛,手机内存不够了，需要清理一下。,neutral
S000295,2025-09-25 23:57:00,树洞,电脑风扇声音很大，该清灰了。,neutral
S000295,2025-10-11 11:25:00,匿名留言板,今天的阳光很温暖，适合出去走走。 #记录,positive
S000295,2025-10-21 09:44:00,树洞,下周有社团活动，需要招募志愿者。 给自己加油！,neutral
S000296,2025-09-07 08:56:00,树洞,明天有小组会议，要准备一下PPT。,neutral
S000296,2025-09-10 08:21:00,匿名留言板,下节课换到了更大的教室。 #日常,neutral
S000296,2025-09-12 08:49:00,匿名留言板,和朋友们一起吃饭好开心呀！ #校园生活,positive
S000296,2025-09-18 18:29:00,匿名留言板,今天的阳光很温暖，适合出去走走。,positive
S000296,2025-10-23 20:28:00,校园论坛,耳机丢了，最近只能外放了。 分享给大家~,neutral
S000296,2025-11-01 21:31:00,校园论坛,快递到了，要去菜鸟驿站取。 加油！,neutral
S000297,2025-09-17 07:58:00,匿名留言板,最近总是莫名的焦虑不安。 希望明天会更好,negative
S000297,2025-09-25 15:06:00,匿名留言板,今天摔了一跤，膝盖好疼... 分享给大家~,negative
S000297,2025-10-02 21:41:00,校园论坛,周末打算去超市买点日用品。 加油！,neutral
S000297,2025-10-11 09:45:00,校园论坛,对未来很迷茫，不知道该怎么办。 分享给大家~,negative
S000297,2025-10-22 06:04:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 给自己加油！,positive
S000297,2025-11-03 01:13:00,树洞,周末和室友一起去看了电影，很放松！ #记录,positive
S000298,2025-09-03 14:11:00,匿名留言板,小组项目进展顺利，大家配合得很好。 给自己加油！,positive
S000298,2025-09-20 12:32:00,校园论坛,今天的课好难，完全听不懂。,negative
S000298,2025-10-16 08:07:00,校园论坛,图书馆九点闭馆，需要早点去。 #校园生活,neutral
S000298,2025-10-18 03:03:00,校园论坛,手机内存不够了，需要清理一下。,neutral
S000298,2025-10-22 05:38:00,匿名留言板,和新同学认识聊得很愉快，交到了新朋友。 #记录,positive
S000298,2025-11-13 20:06:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 加油！,positive
S000299,2025-09-05 18:17:00,校园论坛,今天被老师表扬了，有点小骄傲！,positive
S000299,2025-09-14 21:03:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral
S000299,2025-11-19 22:45:00,校园论坛,人际交往好复杂，感觉好累。,negative
S000299,2025-11-28 08:31:00,匿名留言板,周末和室友一起去看了电影，很放松！ #校园生活,positive
S000299,2025-11-29 19:30:00,校园论坛,今天作业不多，可以早点休息。,neutral
S000299,2025-11-30 19:18:00,匿名留言板,明天有小组会议，要准备一下PPT。,neutral
S000300,2025-09-03 18:43:00,匿名留言板,今天作业不多，可以早点休息。 分享给大家~,neutral
S000300,2025-09-09 05:11:00,树洞,最近总是莫名的焦虑不安。,negative
S000300,2025-09-19 03:06:00,校园论坛,今天的课好难，完全听不懂。 #记录,negative
S000300,2025-09-22 21:48:00,树洞,明天早八有课，要定闹钟了。 #校园生活,neutral
S000300,2025-11-14 00:31:00,校园论坛,下周有社团活动，需要招募志愿者。,neutral
S000300,2025-11-25 15:27:00,树洞,今天和室友闹矛盾了，心情很差。 #日常,negative
S000301,2025-09-12 06:58:00,树洞,明天有小组会议，要准备一下PPT。 #日常,neutral
S000301,2025-09-19 13:54:00,校园论坛,收到了心仪公司的offer，太激动了！ #校园生活,positive
S000301,2025-10-02 18:47:00,校园论坛,手机内存不够了，需要清理一下。 #校园生活,neutral
S000301,2025-10-15 17:16:00,校园论坛,下个月有英语四级考试，要开始准备了。 #校园生活,neutral
S000301,2025-10-16 09:45:00,树洞,论文写不出来，deadline又快到了。 给自己加油！,negative
S000301,2025-11-16 15:07:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。 加油！,positive
S000302,2025-09-02 15:59:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 给自己加油！,neutral
S000302,2025-10-06 09:12:00,校园论坛,天气凉爽，适合跑步，感觉状态很好。 加油！,positive
S000302,2025-10-08 19:35:00,校园论坛,学校最近在举办运动会报名。 #记录,neutral
S000302,2025-11-18 03:27:00,校园论坛,图书馆二楼的自习室比较安静。 #校园生活,neutral
S000302,2025-11-26 11:56:00,树洞,今天摔了一跤，膝盖好疼... #今天,negative
S000302,2025-11-26 17:57:00,校园论坛,耳机丢了，最近只能外放了。,neutral
S000303,2025-09-05 15:59:00,校园论坛,人际交往好复杂，感觉好累。 #今天,negative
S000303,2025-09-13 08:58:00,匿名留言板,想家了，好想回家...,negative
S000303,2025-10-05 04:46:00,校园论坛,解决了困扰我好久的问题，太开心了！,positive
S000303,2025-10-08 00:29:00,校园论坛,和同学讨论问题很有收获，团队合作很重要。 希望明天会更好,positive
S000303,2025-10-15 09:50:00,树洞,电脑风扇声音很大，该清灰了。,neutral
S000303,2025-11-02 09:00:00,校园论坛,今天感觉好累，什么都不想做。,negative
S000304,2025-10-24 02:48:00,匿名留言板,和同学讨论问题很有收获，团队合作很重要。,positive
S000304,2025-10-27 22:20:00,校园论坛,生活费快花完了，又不好意思向家里要... #记录,negative
S000304,2025-10-30 13:26:00,树洞,感觉和周围的人格格不入。,negative
S000304,2025-10-30 17:11:00,校园论坛,每天都很忙碌但又觉得没有意义...,negative
S000304,2025-11-10 06:19:00,树洞,想家了，好想回家... 希望明天会更好,negative
S000304,2025-11-26 10:51:00,校园论坛,感觉自己什么都做不好，好失败... #日常,negative
S000305,2025-09-07 02:03:00,匿名留言板,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ #校园生活,positive
S000305,2025-10-08 18:30:00,匿名留言板,食堂今天的菜色和昨天差不多。,neutral
S000305,2025-10-18 04:39:00,校园论坛,今天摔了一跤，膝盖好疼... #日常,negative
S000305,2025-10-21 04:25:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 分享给大家~,neutral
S000305,2025-11-03 04:14:00,匿名留言板,这周生活费还剩一半，需要省着点花。 #日常,neutral
S000305,2025-11-26 16:47:00,校园论坛,周末打算去超市买点日用品。 分享给大家~,neutral
S000306,2025-09-01 15:39:00,校园论坛,明天有小组会议，要准备一下PPT。,neutral
S000306,2025-09-24 07:53:00,匿名留言板,下个月有英语四级考试，要开始准备了。 希望明天会更好,neutral
S000306,2025-11-04 14:25:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ #日常,positive
S000306,2025-11-17 03:33:00,校园论坛,周末和室友一起去看了电影，很放松！,positive
S000306,2025-11-24 07:10:00,校园论坛,感觉和周围的人格格不入。,negative
S000306,2025-11-24 19:07:00,校园论坛,今天感觉好累，什么都不想做。,negative
S000307,2025-09-21 11:32:00,校园论坛,耳机丢了，最近只能外放了。,neutral
S000307,2025-10-06 12:24:00,校园论坛,明天有小组会议，要准备一下PPT。 #记录,neutral
S000307,2025-10-08 09:42:00,校园论坛,解决了困扰我好久的问题，太开心了！ #记录,positive
S000307,2025-10-16 04:29:00,校园论坛,今天食堂推出了新菜品，排队的人很多。 #日常,neutral
S000307,2025-10-25 04:01:00,校园论坛,运动完之后整个人都轻松了，强烈推荐大家多锻炼！ 希望明天会更好,positive
S000307,2025-11-14 09:02:00,校园论坛,明天早八有课，要定闹钟了。 #记录,neutral
S000308,2025-09-17 22:20:00,匿名留言板,今天摔了一跤，膝盖好疼... #校园生活,negative
S000308,2025-10-22 02:02:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。,positive
S000308,2025-11-17 21:11:00,匿名留言板,论文写不出来，deadline又快到了。 给自己加油！,negative
S000308,2025-11-23 23:36:00,匿名留言板,对未来很迷茫，不知道该怎么办。 #日常,negative
S000308,2025-11-24 09:59:00,树洞,被同学误会了，解释也没人听... #今天,negative
S000308,2025-11-30 16:24:00,校园论坛,今天和室友闹矛盾了，心情很差。 给自己加油！,negative
S000309,2025-09-08 19:16:00,匿名留言板,和朋友们一起吃饭好开心呀！ #记录,positive
S000309,2025-09-14 15:59:00,树洞,快递到了，要去菜鸟驿站取。,neutral
S000309,2025-10-01 03:57:00,树洞,下节课换到了更大的教室。 #今天,neutral
S000309,2025-10-03 15:28:00,匿名留言板,今天作业不多，可以早点休息。,neutral
S000309,2025-10-28 12:08:00,校园论坛,图书馆二楼的自习室比较安静。 分享给大家~,neutral
S000309,2025-11-17 20:53:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 #校园生活,positive
S000310,2025-10-23 18:34:00,匿名留言板,快递到了，要去菜鸟驿站取。,neutral
S000310,2025-10-26 16:51:00,校园论坛,图书馆九点闭馆，需要早点去。 希望明天会更好,neutral
S000310,2025-10-27 13:40:00,校园论坛,最近压力好大，睡不着觉。 希望明天会更好,negative
S000310,2025-11-04 11:22:00,树洞,电脑风扇声音很大，该清灰了。,neutral
S000310,2025-11-22 16:31:00,树洞,周末和室友一起去看了电影，很放松！ 希望明天会更好,positive
S000310,2025-11-25 03:13:00,校园论坛,收到了心仪公司的offer，太激动了！,positive
S000311,2025-09-05 10:26:00,校园论坛,今天的阳光很温暖，适合出去走走。,positive
S000311,2025-10-01 16:59:00,匿名留言板,学校最近在举办运动会报名。 #今天,neutral
S000311,2025-10-13 00:14:00,校园论坛,学校最近在举办运动会报名。 #日常,neutral
S000311,2025-10-16 02:55:00,匿名留言板,学校最近在举办运动会报名。,neutral
S000311,2025-11-06 09:06:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！,positive
S000311,2025-11-09 22:57:00,匿名留言板,小组项目进展顺利，大家配合得很好。 #日常,positive
S000312,2025-09-04 06:34:00,匿名留言板,下节课换到了更大的教室。 给自己加油！,neutral
S000312,2025-09-17 08:46:00,匿名留言板,考试终于结束了，感觉发挥得不错！ #记录,positive
S000312,2025-10-24 19:47:00,校园论坛,图书馆九点闭馆，需要早点去。 分享给大家~,neutral
S000312,2025-11-10 23:21:00,校园论坛,食堂今天的菜色和昨天差不多。,neutral
S000312,2025-11-12 19:44:00,树洞,食堂今天的菜色和昨天差不多。 #校园生活,neutral
S000312,2025-11-23 11:27:00,树洞,最近食欲不好，什么都不想吃。,negative
S000313,2025-09-02 23:15:00,校园论坛,图书馆九点闭馆，需要早点去。,neutral
S000313,2025-09-03 17:30:00,校园论坛,图书馆的氛围很好，学习效率很高。 加油！,positive
S000313,2025-09-24 09:02:00,树洞,连续几天失眠，白天没精神。 给自己加油！,negative
S000313,2025-10-18 11:12:00,校园论坛,考试没考好，心情很低落...,negative
S000313,2025-11-15 00:14:00,校园论坛,感觉和周围的人格格不入。 希望明天会更好,negative
S000313,2025-11-29 13:35:00,树洞,今天尝试了一道新菜，很成功！,positive
S000314,2025-10-03 17:13:00,校园论坛,生活费快花完了，又不好意思向家里要...,negative
S000314,2025-10-08 04:38:00,校园论坛,感觉好孤独，没有人理解我... 给自己加油！,negative
S000314,2025-10-09 11:49:00,树洞,最近食欲不好，什么都不想吃。 分享给大家~,negative
S000314,2025-10-11 22:34:00,树洞,考试没考好，心情很低落... #校园生活,negative
S000314,2025-11-06 07:19:00,校园论坛,周末打算去超市买点日用品。,neutral
S000314,2025-11-30 19:31:00,树洞,周末和室友一起去看了电影，很放松！,positive
S000315,2025-09-05 08:17:00,校园论坛,想家了，好想回家...,negative
S000315,2025-09-19 01:15:00,校园论坛,今天食堂推出了新菜品，排队的人很多。,neutral
S000315,2025-09-29 06:24:00,校园论坛,收到了好朋友的礼物，感动！ 分享给大家~,positive
S000315,2025-10-10 01:34:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。 希望明天会更好,neutral
S000315,2025-10-14 08:51:00,校园论坛,周末打算去超市买点日用品。,neutral
S000315,2025-11-18 12:31:00,校园论坛,图书馆的氛围很好，学习效率很高。 #今天,positive
S000316,2025-10-01 04:58:00,树洞,今天的午餐特别好吃，食堂阿姨太棒了！,positive
S000316,2025-10-05 21:16:00,校园论坛,明天早八有课，要定闹钟了。,neutral
S000316,2025-11-09 09:21:00,校园论坛,考试没考好，心情很低落... 希望明天会更好,negative
S000316,2025-11-12 16:16:00,匿名留言板,图书馆的氛围很好，学习效率很高。 #记录,positive
S000316,2025-11-19 13:55:00,匿名留言板,考试没考好，心情很低落...,negative
S000316,2025-11-26 09:54:00,校园论坛,电脑风扇声音很大，该清灰了。 #记录,neutral
S000317,2025-09-30 03:41:00,匿名留言板,天气凉爽，适合跑步，感觉状态很好。 #记录,positive
S000317,2025-10-27 00:29:00,匿名留言板,完成了所有作业，可以好好休息一下了。 #记录,positive
S000317,2025-11-03 04:14:00,匿名留言板,这周生活费还剩一半，需要省着点花。 希望明天会更好,neutral
S000317,2025-11-10 10:04:00,校园论坛,期末复习太累了，脑子转不动。 #日常,negative
S000317,2025-11-11 06:26:00,树洞,和朋友们一起吃饭好开心呀！ #日常,positive
S000317,2025-11-12 21:20:00,校园论坛,天气预报说明天会下雨，记得带伞。 #记录,neutral
S000318,2025-09-06 17:45:00,校园论坛,今天的午餐特别好吃，食堂阿姨太棒了！ #日常,positive
S000318,2025-10-08 19:01:00,树洞,考试终于结束了，感觉发挥得不错！ #日常,positive
